student_id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Total_Family_Education,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,support_sch_or_fam,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,Total_alc,health,absences,G1,G2,G3,Subject,Concat,Count,Average_Grade
826,GP,F,16,U,GT3,T,2,2,4,services,other,reputation,mother,2,2,0,no,no,0,yes,yes,no,yes,yes,no,3,4,4,1,4,5,5,2,13,13,11,mat,noyesUnoyes3no220yes16GT3T2servicesotherreputation4noFyesGP2mother41452,1,12.33333333
827,GP,M,17,U,GT3,T,3,3,6,other,other,reputation,father,1,2,0,no,no,0,no,yes,no,yes,yes,no,4,3,4,1,4,5,4,4,11,9,10,por,noyesUnoyes4no320no17GT3T3otherotherreputation3noMyesGP1father41444,2,10
827,GP,M,17,U,GT3,T,3,3,6,other,other,reputation,father,1,2,0,no,no,0,no,yes,no,yes,yes,no,4,3,4,1,4,5,4,4,6,5,6,mat,noyesUnoyes4no320no17GT3T3otherotherreputation3noMyesGP1father41444,2,5.666666667
828,GP,M,16,R,GT3,T,4,2,6,teacher,services,other,mother,1,1,0,no,yes,1,no,yes,yes,yes,yes,yes,4,3,3,3,4,7,3,10,10,8,9,mat,noyesRyesyes4yes210no16GT3T4teacherservicesother3yesMyesGP1mother334310,1,9
829,GP,M,17,U,GT3,T,4,3,7,other,other,course,mother,1,2,0,no,yes,1,no,yes,yes,yes,yes,yes,5,2,3,1,1,2,2,4,10,10,11,mat,noyesUyesyes5yes320no17GT3T4otherothercourse2yesMyesGP1mother31124,1,10.33333333
830,GP,M,16,U,GT3,T,4,3,7,teacher,other,home,mother,1,2,0,no,yes,1,yes,yes,yes,yes,yes,no,3,4,3,2,3,5,3,10,9,8,8,mat,noyesUyesyes3yes320yes16GT3T4teacherotherhome4noMyesGP1mother323310,1,8.333333333
831,GP,M,16,U,GT3,T,3,3,6,services,other,home,mother,1,2,0,no,no,0,yes,yes,yes,yes,yes,yes,4,2,3,1,2,3,3,2,12,13,12,mat,noyesUnoyes4yes320yes16GT3T3servicesotherhome2yesMyesGP1mother31232,1,12.33333333
832,GP,F,17,U,GT3,T,2,4,6,services,services,reputation,father,1,2,0,no,yes,1,no,yes,yes,yes,no,no,5,4,2,2,3,5,5,0,17,18,17,por,nonoUyesyes5yes420no17GT3T2servicesservicesreputation4noFyesGP1father22350,2,17.33333333
832,GP,F,17,U,GT3,T,2,4,6,services,services,reputation,father,1,2,0,no,yes,1,no,yes,yes,yes,no,no,5,4,2,2,3,5,5,0,16,17,17,mat,nonoUyesyes5yes420no17GT3T2servicesservicesreputation4noFyesGP1father22350,2,16.66666667
833,GP,F,17,U,LE3,T,3,3,6,other,other,reputation,mother,1,2,0,no,yes,1,no,yes,yes,yes,yes,yes,5,3,3,2,3,5,1,56,9,9,8,mat,noyesUyesyes5yes320no17LE3T3otherotherreputation3yesFyesGP1mother323156,1,8.666666667
834,GP,F,16,U,GT3,T,3,2,5,other,other,reputation,mother,1,2,0,no,yes,1,yes,no,yes,yes,yes,no,1,2,2,1,2,3,1,14,12,13,12,mat,noyesUyesno1yes220yes16GT3T3otherotherreputation2noFyesGP1mother212114,1,12.33333333
835,GP,M,17,U,GT3,T,3,3,6,services,services,other,mother,1,2,0,no,yes,1,no,yes,yes,yes,yes,yes,4,3,4,2,3,5,4,12,12,12,11,mat,noyesUyesyes4yes320no17GT3T3servicesservicesother3yesMyesGP1mother423412,1,11.66666667
836,GP,M,16,U,GT3,T,1,2,3,services,services,other,mother,1,1,0,no,yes,1,yes,yes,yes,yes,yes,yes,3,3,3,1,2,3,3,2,11,12,11,mat,noyesUyesyes3yes210yes16GT3T1servicesservicesother3yesMyesGP1mother31232,1,11.33333333
837,GP,M,16,U,LE3,T,2,1,3,other,other,course,mother,1,2,0,no,no,0,yes,yes,yes,yes,yes,yes,4,2,3,1,2,3,5,0,15,15,15,mat,noyesUnoyes4yes120yes16LE3T2otherothercourse2yesMyesGP1mother31250,1,15
838,GP,F,17,U,GT3,A,3,3,6,health,other,reputation,mother,1,2,0,no,yes,1,no,no,no,yes,yes,yes,3,3,3,1,3,4,3,6,8,7,9,mat,noyesUyesno3no320no17GT3A3healthotherreputation3yesFyesGP1mother31336,1,8
839,GP,M,17,R,GT3,T,1,2,3,at_home,other,home,mother,1,2,0,no,no,0,no,no,yes,yes,no,no,3,1,3,1,5,6,3,4,8,9,10,mat,nonoRnono3yes220no17GT3T1at_homeotherhome1noMyesGP1mother31534,1,9
840,GP,F,16,U,GT3,T,2,3,5,services,services,course,mother,1,2,0,no,no,0,no,no,yes,yes,yes,no,4,3,3,1,1,2,2,10,11,12,13,mat,noyesUnono4yes320no16GT3T2servicesservicescourse3noFyesGP1mother311210,1,12
841,GP,F,17,U,GT3,T,1,1,2,at_home,services,course,mother,1,2,0,no,no,0,no,yes,yes,yes,yes,no,5,3,3,1,1,2,3,0,12,11,12,por,noyesUnoyes5yes120no17GT3T1at_homeservicescourse3noFyesGP1mother31130,2,11.66666667
841,GP,F,17,U,GT3,T,1,1,2,at_home,services,course,mother,1,2,0,no,no,0,no,yes,yes,yes,yes,no,5,3,3,1,1,2,3,0,8,8,9,mat,noyesUnoyes5yes120no17GT3T1at_homeservicescourse3noFyesGP1mother31130,2,8.333333333
842,GP,M,17,U,GT3,T,1,2,3,at_home,services,other,other,2,2,0,no,no,0,yes,yes,no,yes,yes,no,4,4,4,4,5,9,5,12,7,8,8,mat,noyesUnoyes4no220yes17GT3T1at_homeservicesother4noMyesGP2other445512,1,7.666666667
843,GP,M,16,R,GT3,T,3,3,6,services,services,reputation,mother,1,1,0,no,yes,1,no,yes,yes,yes,yes,no,4,3,2,3,4,7,5,8,8,9,10,mat,noyesRyesyes4yes310no16GT3T3servicesservicesreputation3noMyesGP1mother23458,1,9
844,GP,M,16,U,GT3,T,2,3,5,other,other,home,father,2,1,0,no,no,0,no,no,yes,yes,yes,no,5,3,3,1,1,2,3,0,13,12,12,por,noyesUnono5yes310no16GT3T2otherotherhome3noMyesGP2father31130,2,12.33333333
844,GP,M,16,U,GT3,T,2,3,5,other,other,home,father,2,1,0,no,no,0,no,no,yes,yes,yes,no,5,3,3,1,1,2,3,0,13,14,14,mat,noyesUnono5yes310no16GT3T2otherotherhome3noMyesGP2father31130,2,13.66666667
845,GP,F,17,U,LE3,T,2,4,6,services,services,course,father,1,2,0,no,no,0,no,yes,yes,yes,yes,yes,4,3,2,1,1,2,5,0,14,15,15,mat,noyesUnoyes4yes420no17LE3T2servicesservicescourse3yesFyesGP1father21150,1,14.66666667
846,GP,M,17,U,GT3,T,4,4,8,services,teacher,home,mother,1,1,0,no,no,0,no,no,yes,yes,yes,no,5,2,3,1,2,3,5,4,13,13,14,por,noyesUnono5yes410no17GT3T4servicesteacherhome2noMyesGP1mother31254,2,13.33333333
846,GP,M,17,U,GT3,T,4,4,8,services,teacher,home,mother,1,1,0,no,no,0,no,no,yes,yes,yes,no,5,2,3,1,2,3,5,4,17,15,16,mat,noyesUnono5yes410no17GT3T4servicesteacherhome2noMyesGP1mother31254,2,16
847,GP,M,16,R,LE3,T,3,3,6,teacher,other,home,father,3,1,0,no,yes,1,yes,yes,yes,yes,yes,no,3,3,4,3,5,8,3,8,9,9,10,mat,noyesRyesyes3yes310yes16LE3T3teacherotherhome3noMyesGP3father43538,1,9.333333333
848,GP,F,17,U,GT3,T,4,4,8,services,teacher,home,mother,2,1,1,no,yes,1,no,no,yes,yes,yes,no,4,2,4,2,3,5,2,24,18,18,18,mat,noyesUyesno4yes411no17GT3T4servicesteacherhome2noFyesGP2mother423224,1,18
849,GP,F,16,U,LE3,T,4,4,8,teacher,teacher,reputation,mother,1,2,0,no,yes,1,yes,no,yes,yes,yes,no,4,5,2,1,2,3,3,0,9,9,10,mat,noyesUyesno4yes420yes16LE3T4teacherteacherreputation5noFyesGP1mother21230,1,9.333333333
850,GP,F,16,U,GT3,T,4,3,7,health,other,home,mother,1,2,0,no,yes,1,no,yes,yes,yes,yes,no,4,3,5,1,5,6,2,2,14,14,15,por,noyesUyesyes4yes320no16GT3T4healthotherhome3noFyesGP1mother51522,2,14.33333333
850,GP,F,16,U,GT3,T,4,3,7,health,other,home,mother,1,2,0,no,yes,1,no,yes,yes,yes,yes,no,4,3,5,1,5,6,2,2,16,16,16,mat,noyesUyesyes4yes320no16GT3T4healthotherhome3noFyesGP1mother51522,2,16
851,GP,F,16,U,GT3,T,2,3,5,other,other,reputation,mother,1,2,0,yes,yes,2,yes,yes,yes,yes,no,no,4,4,3,1,3,4,4,6,8,10,10,mat,yesnoUyesyes4yes320yes16GT3T2otherotherreputation4noFyesGP1mother31346,1,9.333333333
852,GP,F,17,U,GT3,T,1,1,2,other,other,course,mother,1,2,0,no,yes,1,yes,no,no,yes,no,no,4,4,4,1,3,4,1,4,9,9,10,mat,nonoUyesno4no120yes17GT3T1otherothercourse4noFyesGP1mother41314,1,9.333333333
853,GP,F,17,R,GT3,T,2,2,4,other,other,reputation,mother,1,1,0,no,yes,1,no,no,yes,yes,yes,no,5,3,2,1,2,3,3,18,7,6,6,mat,noyesRyesno5yes210no17GT3T2otherotherreputation3noFyesGP1mother212318,1,6.333333333
854,GP,F,16,R,GT3,T,2,2,4,services,services,reputation,mother,2,4,0,no,yes,1,yes,yes,no,yes,yes,no,5,3,5,1,1,2,5,6,10,10,11,mat,noyesRyesyes5no240yes16GT3T2servicesservicesreputation3noFyesGP2mother51156,1,10.33333333
855,GP,F,17,U,GT3,T,3,4,7,at_home,services,home,mother,1,3,1,no,yes,1,yes,no,yes,yes,yes,yes,4,4,3,3,4,7,5,28,10,9,9,mat,noyesUyesno4yes431yes17GT3T3at_homeserviceshome4yesFyesGP1mother334528,1,9.333333333
856,GP,F,16,U,GT3,A,3,1,4,services,other,course,mother,1,2,3,no,yes,1,yes,no,yes,yes,yes,no,2,3,3,2,2,4,4,5,7,7,7,mat,noyesUyesno2yes123yes16GT3A3servicesothercourse3noFyesGP1mother32245,1,7
857,GP,F,16,U,GT3,T,4,3,7,teacher,other,other,mother,1,2,0,no,no,0,yes,yes,yes,yes,yes,yes,1,3,2,1,1,2,1,10,11,12,13,mat,noyesUnoyes1yes320yes16GT3T4teacherotherother3yesFyesGP1mother211110,1,12
858,GP,F,16,U,GT3,T,1,1,2,at_home,other,home,mother,2,1,0,no,yes,1,yes,no,yes,yes,no,no,4,3,2,1,4,5,5,6,9,9,10,mat,nonoUyesno4yes110yes16GT3T1at_homeotherhome3noFyesGP2mother21456,1,9.333333333
859,GP,F,17,R,GT3,T,4,3,7,teacher,other,reputation,mother,2,3,0,no,yes,1,yes,yes,yes,yes,yes,yes,4,4,2,1,1,2,4,6,7,7,7,mat,noyesRyesyes4yes330yes17GT3T4teacherotherreputation4yesFyesGP2mother21146,1,7
860,GP,F,19,U,GT3,T,3,3,6,other,other,reputation,other,1,4,0,no,yes,1,yes,yes,yes,yes,yes,no,4,3,3,1,2,3,3,10,8,8,8,mat,noyesUyesyes4yes340yes19GT3T3otherotherreputation3noFyesGP1other312310,1,8
861,GP,M,17,U,LE3,T,4,4,8,services,other,home,mother,1,2,0,no,yes,1,yes,no,yes,yes,yes,yes,5,3,5,4,5,9,3,13,12,12,13,mat,noyesUyesno5yes420yes17LE3T4servicesotherhome3yesMyesGP1mother545313,1,12.33333333
862,GP,F,16,U,GT3,A,2,2,4,other,other,reputation,mother,1,2,0,yes,yes,2,yes,no,yes,yes,yes,no,3,3,4,1,1,2,4,0,12,13,14,mat,yesyesUyesno3yes220yes16GT3A2otherotherreputation3noFyesGP1mother41140,1,13
863,GP,M,18,U,GT3,T,2,2,4,services,other,home,mother,1,2,1,no,yes,1,yes,yes,yes,yes,yes,no,4,4,4,2,4,6,5,15,6,7,8,mat,noyesUyesyes4yes221yes18GT3T2servicesotherhome4noMyesGP1mother424515,1,7
864,GP,F,17,R,LE3,T,4,4,8,services,other,other,mother,1,1,0,no,yes,1,yes,no,yes,yes,no,no,5,2,1,1,2,3,3,12,8,10,10,mat,nonoRyesno5yes410yes17LE3T4servicesotherother2noFyesGP1mother112312,1,9.333333333
865,GP,F,17,U,LE3,T,3,2,5,other,other,reputation,mother,2,2,0,no,no,0,yes,no,yes,yes,yes,no,4,4,4,1,3,4,1,2,14,15,15,mat,noyesUnono4yes220yes17LE3T3otherotherreputation4noFyesGP2mother41312,1,14.66666667
866,GP,F,17,U,GT3,T,4,3,7,other,other,reputation,mother,1,2,2,no,no,0,yes,no,yes,yes,yes,yes,3,4,5,2,4,6,1,22,6,6,4,mat,noyesUnono3yes322yes17GT3T4otherotherreputation4yesFyesGP1mother524122,1,5.333333333
867,GP,M,18,U,LE3,T,3,3,6,services,health,home,father,1,2,1,no,yes,1,yes,no,yes,yes,yes,no,3,2,4,2,4,6,4,13,6,6,8,mat,noyesUyesno3yes321yes18LE3T3serviceshealthhome2noMyesGP1father424413,1,6.666666667
868,GP,F,17,U,GT3,T,2,3,5,at_home,other,home,father,2,1,0,no,yes,1,yes,no,yes,yes,no,no,3,3,3,1,4,5,3,3,7,7,8,mat,nonoUyesno3yes310yes17GT3T2at_homeotherhome3noFyesGP2father31433,1,7.333333333
869,GP,F,17,U,GT3,T,2,2,4,at_home,at_home,course,mother,1,3,0,no,yes,1,yes,yes,yes,yes,yes,no,4,3,3,1,1,2,4,4,9,10,10,mat,noyesUyesyes4yes230yes17GT3T2at_homeat_homecourse3noFyesGP1mother31144,1,9.666666667
870,GP,F,17,R,GT3,T,2,1,3,at_home,services,reputation,mother,2,2,0,no,yes,1,no,yes,yes,yes,yes,no,4,2,5,1,2,3,5,2,6,6,6,mat,noyesRyesyes4yes120no17GT3T2at_homeservicesreputation2noFyesGP2mother51252,1,6
871,GP,F,17,U,GT3,T,1,1,2,at_home,other,reputation,mother,1,3,1,no,yes,1,no,yes,yes,yes,no,yes,4,3,4,1,1,2,5,0,6,5,0,mat,nonoUyesyes4yes131no17GT3T1at_homeotherreputation3yesFyesGP1mother41150,1,3.666666667
872,GP,F,16,U,GT3,T,2,3,5,services,teacher,other,mother,1,2,0,yes,no,1,no,no,yes,yes,yes,no,2,3,1,1,1,2,3,2,16,16,17,mat,yesyesUnono2yes320no16GT3T2servicesteacherother3noFyesGP1mother11132,1,16.33333333
873,GP,M,18,U,GT3,T,2,2,4,other,other,home,mother,2,2,0,no,yes,1,yes,no,yes,yes,yes,no,3,3,3,5,5,10,4,0,12,13,13,mat,noyesUyesno3yes220yes18GT3T2otherotherhome3noMyesGP2mother35540,1,12.66666667
874,GP,F,16,U,GT3,T,4,4,8,teacher,services,home,mother,1,3,0,no,yes,1,no,yes,no,yes,yes,no,5,3,2,1,1,2,5,0,13,13,14,mat,noyesUyesyes5no430no16GT3T4teacherserviceshome3noFyesGP1mother21150,1,13.33333333
875,GP,F,18,R,GT3,T,3,1,4,other,other,reputation,mother,1,2,1,no,no,0,no,yes,yes,yes,yes,yes,5,3,3,1,1,2,4,16,9,8,7,mat,noyesRnoyes5yes121no18GT3T3otherotherreputation3yesFyesGP1mother311416,1,8
876,GP,F,17,U,GT3,T,3,2,5,other,other,course,mother,1,2,0,no,no,0,no,yes,no,yes,yes,no,5,3,4,1,3,4,3,10,16,15,15,mat,noyesUnoyes5no220no17GT3T3otherothercourse3noFyesGP1mother413310,1,15.33333333
877,GP,M,17,U,LE3,T,2,3,5,services,services,reputation,father,1,2,0,no,yes,1,yes,no,no,yes,yes,no,5,3,3,1,3,4,3,2,12,11,12,mat,noyesUyesno5no320yes17LE3T2servicesservicesreputation3noMyesGP1father31332,1,11.66666667
878,GP,M,18,U,LE3,T,2,1,3,at_home,other,course,mother,4,2,0,yes,yes,2,yes,yes,yes,yes,yes,yes,4,3,2,4,5,9,3,14,10,8,9,mat,yesyesUyesyes4yes120yes18LE3T2at_homeothercourse3yesMyesGP4mother245314,1,9
879,GP,F,17,U,GT3,A,2,1,3,other,other,course,mother,2,3,0,no,no,0,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,3,10,12,10,12,mat,noyesUnoyes3yes130no17GT3A2otherothercourse2yesFyesGP2mother312310,1,11.33333333
880,GP,F,17,U,LE3,T,4,3,7,health,other,reputation,father,1,2,0,no,no,0,no,yes,yes,yes,yes,yes,3,2,3,1,2,3,3,14,13,13,14,mat,noyesUnoyes3yes320no17LE3T4healthotherreputation2yesFyesGP1father312314,1,13.33333333
881,GP,M,17,R,GT3,T,2,2,4,other,other,course,father,2,2,0,no,yes,1,yes,yes,yes,yes,yes,no,4,5,2,1,1,2,1,4,11,11,11,mat,noyesRyesyes4yes220yes17GT3T2otherothercourse5noMyesGP2father21114,1,11
882,GP,M,17,U,GT3,T,4,4,8,teacher,teacher,reputation,mother,1,2,0,yes,yes,2,no,yes,yes,yes,yes,yes,4,5,5,1,3,4,2,14,11,9,9,mat,yesyesUyesyes4yes420no17GT3T4teacherteacherreputation5yesMyesGP1mother513214,1,9.666666667
883,GP,M,16,U,GT3,T,4,4,8,health,other,reputation,father,1,2,0,no,yes,1,yes,yes,yes,yes,yes,no,4,2,4,2,4,6,1,2,14,13,13,mat,noyesUyesyes4yes420yes16GT3T4healthotherreputation2noMyesGP1father42412,1,13.33333333
884,GP,M,16,U,LE3,T,1,1,2,other,other,home,mother,2,2,0,no,yes,1,yes,no,yes,yes,yes,no,3,4,2,1,1,2,5,18,9,7,6,mat,noyesUyesno3yes120yes16LE3T1otherotherhome4noMyesGP2mother211518,1,7.333333333
885,GP,M,16,U,GT3,T,3,2,5,at_home,other,reputation,mother,2,3,0,no,no,0,no,yes,yes,yes,yes,yes,5,3,3,1,3,4,2,10,11,9,10,mat,noyesUnoyes5yes230no16GT3T3at_homeotherreputation3yesMyesGP2mother313210,1,10
886,GP,M,17,U,LE3,T,2,2,4,other,other,home,father,1,2,0,no,no,0,yes,yes,no,yes,yes,yes,4,4,2,5,5,10,4,4,14,13,13,mat,noyesUnoyes4no220yes17LE3T2otherotherhome4yesMyesGP1father25544,1,13.33333333
887,GP,F,16,U,GT3,T,2,1,3,other,other,home,mother,1,1,0,no,no,0,no,no,yes,yes,yes,yes,4,5,2,1,1,2,5,20,13,12,12,mat,noyesUnono4yes110no16GT3T2otherotherhome5yesFyesGP1mother211520,1,12.33333333
889,GP,M,18,U,GT3,T,2,2,4,other,services,reputation,father,1,2,1,no,no,0,no,no,yes,no,yes,no,5,5,4,3,5,8,2,0,7,7,0,mat,noyesUnono5yes221no18GT3T2otherservicesreputation5noMnoGP1father43520,1,4.666666667
890,GP,M,17,U,LE3,T,4,3,7,health,other,course,mother,2,2,0,no,no,0,no,yes,yes,yes,yes,yes,2,5,5,1,4,5,5,14,12,12,12,mat,noyesUnoyes2yes320no17LE3T4healthothercourse5yesMyesGP2mother514514,1,12
891,GP,M,17,R,LE3,A,4,4,8,teacher,other,course,mother,2,2,0,no,yes,1,yes,no,yes,yes,yes,no,3,3,3,2,3,5,4,2,10,11,12,mat,noyesRyesno3yes420yes17LE3A4teacherothercourse3noMyesGP2mother32342,1,11
892,GP,M,16,U,LE3,T,4,3,7,teacher,other,course,mother,1,1,0,no,no,0,no,yes,no,yes,yes,no,5,4,5,1,1,2,3,0,6,0,0,mat,noyesUnoyes5no310no16LE3T4teacherothercourse4noMyesGP1mother51130,1,2
893,GP,M,16,U,GT3,T,4,4,8,services,services,course,mother,1,1,0,no,no,0,no,yes,yes,yes,yes,no,5,3,2,1,2,3,5,0,13,12,12,mat,noyesUnoyes5yes410no16GT3T4servicesservicescourse3noMyesGP1mother21250,1,12.33333333
894,GP,F,18,U,GT3,T,2,1,3,other,other,course,other,2,3,0,no,yes,1,yes,no,no,yes,yes,yes,4,4,4,1,1,2,3,0,7,0,0,mat,noyesUyesno4no130yes18GT3T2otherothercourse4yesFyesGP2other41130,1,2.333333333
895,GP,M,16,U,GT3,T,2,1,3,other,other,course,mother,3,1,0,no,no,0,no,no,yes,yes,yes,no,4,3,3,1,1,2,4,6,18,18,18,mat,noyesUnono4yes110no16GT3T2otherothercourse3noMyesGP3mother31146,1,18
896,GP,M,17,U,GT3,T,2,3,5,other,other,course,father,2,1,0,no,no,0,no,no,yes,yes,yes,no,5,2,2,1,1,2,2,4,12,12,13,mat,noyesUnono5yes310no17GT3T2otherothercourse2noMyesGP2father21124,1,12.33333333
897,GP,M,22,U,GT3,T,3,1,4,services,services,other,mother,1,1,3,no,no,0,no,no,no,no,yes,yes,5,4,5,5,5,10,1,16,6,8,8,mat,noyesUnono5no113no22GT3T3servicesservicesother4yesMnoGP1mother555116,1,7.333333333
898,GP,M,18,R,LE3,T,3,3,6,other,services,course,mother,1,2,1,no,yes,1,no,no,yes,yes,yes,yes,4,3,3,1,3,4,5,8,3,5,5,mat,noyesRyesno4yes321no18LE3T3otherservicescourse3yesMyesGP1mother31358,1,4.333333333
899,GP,M,16,U,GT3,T,0,2,2,other,other,other,mother,1,1,0,no,no,0,yes,no,no,yes,yes,no,4,3,2,2,4,6,5,0,13,15,15,mat,noyesUnono4no210yes16GT3T0otherotherother3noMyesGP1mother22450,1,14.33333333
900,GP,M,18,U,GT3,T,3,2,5,services,other,course,mother,2,1,1,no,no,0,no,no,yes,no,yes,no,4,4,5,2,4,6,5,0,6,8,8,mat,noyesUnono4yes211no18GT3T3servicesothercourse4noMnoGP2mother52450,1,7.333333333
901,GP,M,16,U,GT3,T,3,3,6,at_home,other,reputation,other,3,2,0,yes,yes,2,no,no,no,yes,yes,no,5,3,3,1,3,4,2,6,7,10,10,mat,yesyesUyesno5no320no16GT3T3at_homeotherreputation3noMyesGP3other31326,1,9
902,GP,M,18,U,GT3,T,2,1,3,services,services,other,mother,1,1,1,no,no,0,no,no,no,no,yes,no,3,2,5,2,5,7,5,4,6,9,8,mat,noyesUnono3no111no18GT3T2servicesservicesother2noMnoGP1mother52554,1,7.666666667
903,GP,M,16,R,GT3,T,2,1,3,other,other,course,mother,2,1,0,no,no,0,no,yes,no,yes,no,no,3,3,2,1,3,4,3,0,8,9,8,mat,nonoRnoyes3no110no16GT3T2otherothercourse3noMyesGP2mother21330,1,8.333333333
904,GP,M,17,R,GT3,T,2,1,3,other,other,course,mother,1,1,0,no,no,0,no,no,no,yes,yes,no,4,4,2,2,4,6,5,0,12,12,13,por,noyesRnono4no110no17GT3T2otherothercourse4noMyesGP1mother22450,2,12.33333333
904,GP,M,17,R,GT3,T,2,1,3,other,other,course,mother,1,1,0,no,no,0,no,no,no,yes,yes,no,4,4,2,2,4,6,5,0,8,12,12,mat,noyesRnono4no110no17GT3T2otherothercourse4noMyesGP1mother22450,2,10.66666667
905,GP,M,17,U,LE3,T,1,1,2,health,other,course,mother,2,1,1,no,yes,1,no,yes,yes,yes,yes,no,4,4,4,1,2,3,5,2,7,9,8,mat,noyesUyesyes4yes111no17LE3T1healthothercourse4noMyesGP2mother41252,1,8
906,GP,F,17,U,LE3,T,4,2,6,teacher,services,reputation,mother,1,4,0,no,yes,1,yes,yes,yes,yes,yes,no,4,2,3,1,1,2,4,6,14,12,13,mat,noyesUyesyes4yes240yes17LE3T4teacherservicesreputation2noFyesGP1mother31146,1,13
907,GP,M,19,U,LE3,A,4,3,7,services,at_home,reputation,mother,1,2,0,no,yes,1,no,no,yes,yes,yes,no,4,3,1,1,1,2,1,12,11,11,11,mat,noyesUyesno4yes320no19LE3A4servicesat_homereputation3noMyesGP1mother111112,1,11
908,GP,M,18,U,GT3,T,2,1,3,other,other,home,mother,1,2,0,no,no,0,no,yes,yes,yes,yes,no,5,2,4,1,2,3,4,8,15,14,14,mat,noyesUnoyes5yes120no18GT3T2otherotherhome2noMyesGP1mother41248,1,14.33333333
909,GP,F,17,U,LE3,T,2,2,4,services,services,course,father,1,4,0,no,no,0,yes,yes,yes,yes,yes,yes,3,4,1,1,1,2,2,0,10,9,0,mat,noyesUnoyes3yes240yes17LE3T2servicesservicescourse4yesFyesGP1father11120,1,6.333333333
910,GP,F,18,U,GT3,T,4,3,7,services,other,home,father,1,2,0,no,yes,1,yes,no,yes,yes,yes,yes,3,1,2,1,3,4,2,21,17,18,18,mat,noyesUyesno3yes320yes18GT3T4servicesotherhome1yesFyesGP1father213221,1,17.66666667
911,GP,M,18,U,GT3,T,4,3,7,teacher,other,course,mother,1,2,0,no,yes,1,yes,no,no,yes,yes,no,4,3,2,1,1,2,3,2,8,8,8,mat,noyesUyesno4no320yes18GT3T4teacherothercourse3noMyesGP1mother21132,1,8
912,GP,M,18,R,GT3,T,3,2,5,other,other,course,mother,1,3,0,no,no,0,no,yes,no,yes,no,no,5,3,2,1,1,2,3,1,13,12,12,mat,nonoRnoyes5no230no18GT3T3otherothercourse3noMyesGP1mother21131,1,12.33333333
913,GP,F,17,U,GT3,T,3,3,6,other,other,home,mother,1,3,0,no,no,0,no,yes,no,yes,no,no,3,2,3,1,1,2,4,4,10,9,9,mat,nonoUnoyes3no330no17GT3T3otherotherhome2noFyesGP1mother31144,1,9.333333333
914,GP,F,18,U,GT3,T,2,2,4,at_home,services,home,mother,1,3,0,no,yes,1,yes,yes,yes,yes,yes,yes,4,3,3,1,1,2,3,0,9,10,0,mat,noyesUyesyes4yes230yes18GT3T2at_homeserviceshome3yesFyesGP1mother31130,1,6.333333333
915,GP,M,18,R,LE3,A,3,4,7,other,other,reputation,mother,2,2,0,no,yes,1,yes,yes,yes,yes,yes,no,4,2,5,3,4,7,1,13,17,17,17,mat,noyesRyesyes4yes420yes18LE3A3otherotherreputation2noMyesGP2mother534113,1,17
916,GP,M,17,U,GT3,T,3,1,4,services,other,other,mother,1,2,0,no,no,0,yes,yes,yes,yes,yes,yes,5,4,4,3,4,7,5,2,9,9,10,mat,noyesUnoyes5yes120yes17GT3T3servicesotherother4yesMyesGP1mother43452,1,9.333333333
917,GP,F,18,R,GT3,T,4,4,8,teacher,other,reputation,mother,2,2,0,no,no,0,yes,yes,yes,yes,yes,no,4,3,4,2,2,4,4,8,12,10,11,mat,noyesRnoyes4yes420yes18GT3T4teacherotherreputation3noFyesGP2mother42248,1,11
918,GP,M,18,U,GT3,T,4,2,6,health,other,reputation,father,1,2,0,no,yes,1,yes,yes,yes,yes,yes,yes,5,4,5,1,3,4,5,10,10,9,10,mat,noyesUyesyes5yes220yes18GT3T4healthotherreputation4yesMyesGP1father513510,1,9.666666667
919,GP,F,18,R,GT3,T,2,1,3,other,other,reputation,mother,2,2,0,no,yes,1,no,no,yes,no,yes,yes,4,3,5,1,2,3,3,0,6,0,0,mat,noyesRyesno4yes120no18GT3T2otherotherreputation3yesFnoGP2mother51230,1,2
920,GP,F,19,U,GT3,T,3,3,6,other,services,home,other,1,2,2,no,yes,1,yes,yes,yes,yes,yes,no,4,3,5,3,3,6,5,15,9,9,9,mat,noyesUyesyes4yes322yes19GT3T3otherserviceshome3noFyesGP1other533515,1,9
921,GP,F,18,U,GT3,T,2,3,5,other,services,reputation,father,1,4,0,no,yes,1,yes,yes,yes,yes,yes,yes,4,5,5,1,3,4,2,4,15,14,14,mat,noyesUyesyes4yes340yes18GT3T2otherservicesreputation5yesFyesGP1father51324,1,14.33333333
922,GP,F,18,U,LE3,T,1,1,2,other,other,home,mother,2,2,0,no,yes,1,yes,no,no,yes,no,no,4,4,3,1,1,2,3,2,11,11,11,mat,nonoUyesno4no120yes18LE3T1otherotherhome4noFyesGP2mother31132,1,11
923,GP,M,17,R,GT3,T,1,2,3,at_home,at_home,home,mother,1,2,0,no,yes,1,yes,yes,no,yes,no,yes,3,5,2,2,2,4,1,2,15,14,14,mat,nonoRyesyes3no220yes17GT3T1at_homeat_homehome5yesMyesGP1mother22212,1,14.33333333
